locationid,zone,borough,speed_zone,day_type,time_of_day,mean_trip_mph,median_trip_mph,num_trips,mean_trip_distance,mean_trip_minutes
241,Van Cortlandt Village,Bronx,3,weekday,6,11.621841031241903,10.498781197500906,23999,1.5890002510565855,9.623464172118283
241,Van Cortlandt Village,Bronx,3,weekday,12,10.863545914036257,9.855016042780749,26965,1.6084836432239254,10.44807404660362
241,Van Cortlandt Village,Bronx,3,weekday,20,12.927448335049197,11.820236269430051,13405,1.6631624306599012,8.929464130299639
241,Van Cortlandt Village,Bronx,3,weekend_or_holiday,0,13.792300873176396,12.718585056413733,6788,1.6492010730746879,8.29521950500884
241,Van Cortlandt Village,Bronx,3,weekend_or_holiday,6,13.131001532041065,12.015522875816993,6889,1.6031909829848909,8.374829438234867
241,Van Cortlandt Village,Bronx,3,weekend_or_holiday,12,11.526964362954157,10.556576456284542,12718,1.6192930349878844,9.765124233370026
241,Van Cortlandt Village,Bronx,3,weekend_or_holiday,20,12.364859249521817,11.357683208984325,7638,1.6584672819207819,9.200453870995897
242,Van Nest/Morris Park,Bronx,3,weekday,0,19.071479202844305,17.478162777227627,4680,1.9666032475881560,7.122086894586895
242,Van Nest/Morris Park,Bronx,3,weekday,6,14.511887745986723,12.792027708824039,22885,1.8614172445844576,9.332808244119146
242,Van Nest/Morris Park,Bronx,3,weekday,12,12.941308361487192,11.591436031331593,37212,1.8965134840614549,10.590278225661972
242,Van Nest/Morris Park,Bronx,3,weekday,20,16.224548195534673,14.899417449439946,12195,1.9346308519073436,8.122885062183956
242,Van Nest/Morris Park,Bronx,3,weekend_or_holiday,0,17.971954554912227,16.67641219111627,4361,1.9901633146502891,7.561373538179316
242,Van Nest/Morris Park,Bronx,3,weekend_or_holiday,6,17.573399466848112,15.876728918350437,5843,1.9740595834154599,7.740880826059672
242,Van Nest/Morris Park,Bronx,3,weekend_or_holiday,12,15.485335051436515,14.120649985619789,12281,1.9590015369648157,8.75371033846321
242,Van Nest/Morris Park,Bronx,3,weekend_or_holiday,20,16.787251389342316,15.438741453034194,5402,1.9746823472811347,8.065201160064174
243,Washington Heights North,Manhattan,2,weekday,0,12.374011063515013,11.39506628210106,5976,1.29873056663877212896,7.374746207050424
243,Washington Heights North,Manhattan,2,weekday,6,9.323516902725036,8.504421985388223,18910,1.19565280700602538902,9.021607615018508
243,Washington Heights North,Manhattan,2,weekday,12,8.85847698346902,8.009311763777104,25066,1.20928276868017696268,9.669427378387724
243,Washington Heights North,Manhattan,2,weekday,20,10.594470918754809,9.669690810155668,12741,1.25927457223806715464,8.115218585668314
243,Washington Heights North,Manhattan,2,weekend_or_holiday,0,11.440886930398719,10.456967849380415,8568,1.28382878527016293786,7.7258247743541855
243,Washington Heights North,Manhattan,2,weekend_or_holiday,6,10.985831801248692,10.180678664159727,6069,1.30656468134675070742,7.965938924589444
243,Washington Heights North,Manhattan,2,weekend_or_holiday,12,9.313705033388135,8.570648143802506,14833,1.29517074856012007915,9.538255915863278
243,Washington Heights North,Manhattan,2,weekend_or_holiday,20,10.035389669150124,9.202301765024007,8174,1.27838910218362055672,8.669831172008807
244,Washington Heights South,Manhattan,2,weekday,0,13.045678288960977,12.176469660885061,9965,1.54581679890295154940,7.688290684060879
244,Washington Heights South,Manhattan,2,weekday,6,10.68865642389673,9.969630909868298,29427,1.58009625489871354314,9.71662532141684
244,Washington Heights South,Manhattan,2,weekday,12,9.717746919239088,9.092818253258326,42825,1.56308268766307767757,10.531743140688851
244,Washington Heights South,Manhattan,2,weekday,20,11.523748069670482,10.785415233361464,20921,1.57229992006057646030,8.827109921450536
244,Washington Heights South,Manhattan,2,weekend_or_holiday,0,12.253329076874449,11.509994711835137,11264,1.56871863211725565329,8.278811553030303
244,Washington Heights South,Manhattan,2,weekend_or_holiday,6,12.169605509310653,11.571729510440047,9327,1.67750611202629089031,8.73186447946821
244,Washington Heights South,Manhattan,2,weekend_or_holiday,12,10.527691391229883,9.941493530384022,21229,1.62805555021593966692,9.99563647212147
244,Washington Heights South,Manhattan,2,weekend_or_holiday,20,11.156792646185568,10.480327868074212,11932,1.60650803830582024744,9.260654821767794
246,West Chelsea/Hudson Yards,Manhattan,1,weekday,0,11.7187927647152,11.127959244145384,10276,1.66778277424352026089,9.435258531205397
246,West Chelsea/Hudson Yards,Manhattan,1,weekday,6,6.882731072538894,6.276300945741223,57214,1.69343827331163123625,17.022044720989037
246,West Chelsea/Hudson Yards,Manhattan,1,weekday,12,7.37297711193353,6.914529340760775,141535,1.70700785021321218823,15.718709624238999
246,West Chelsea/Hudson Yards,Manhattan,1,weekday,20,8.967825317414757,8.48010428383521,56385,1.73919145531836833336,12.917804380597678
246,West Chelsea/Hudson Yards,Manhattan,1,weekend_or_holiday,0,10.205221350426166,9.694294609305713,15819,1.66823585620096560700,10.891181490612555
246,West Chelsea/Hudson Yards,Manhattan,1,weekend_or_holiday,6,9.473253240135648,8.924702451479103,15038,1.71222114214209250404,12.090981735159819
246,West Chelsea/Hudson Yards,Manhattan,1,weekend_or_holiday,12,7.2171197456954514,6.732408793384648,63049,1.72105754393987673342,16.06240067249282
246,West Chelsea/Hudson Yards,Manhattan,1,weekend_or_holiday,20,8.259932845347603,7.7131940536373165,22140,1.71964128800294783246,14.120803974706414
247,West Concourse,Bronx,2,weekday,0,13.742721071444171,12.826446280991735,7596,1.5616880530742385,7.63668158680007
247,West Concourse,Bronx,2,weekday,6,10.201289190832094,9.20339759496087,21038,1.5138898845478174,10.381180879044269
247,West Concourse,Bronx,2,weekday,12,9.509308241722964,8.50681016231475,39061,1.5245023394406943,11.302619407251905
247,West Concourse,Bronx,2,weekday,20,11.61076910941495,10.652065359114488,20215,1.5462353448299975,9.08617940473246
247,West Concourse,Bronx,2,weekend_or_holiday,0,12.90885226282218,11.843515619777452,8492,1.5823918048906523,8.273844010048673
247,West Concourse,Bronx,2,weekend_or_holiday,6,11.94064916153334,10.961770251050178,5959,1.5554868511792486,8.846845108239638
247,West Concourse,Bronx,2,weekend_or_holiday,12,10.226596782514358,9.238588912570103,20173,1.5336612156626047,10.271429633668765
247,West Concourse,Bronx,2,weekend_or_holiday,20,11.139902256639814,10.212025084922915,11248,1.56339112062066588191,9.586127904220008
248,West Farms/Bronx River,Bronx,3,weekday,0,17.80954415772666,16.27742282406952,4084,1.9490844889149092,7.717699151158994
248,West Farms/Bronx River,Bronx,3,weekday,6,14.015360934210394,12.681474835759559,13930,2.0300658837720792,10.420764536970568
248,West Farms/Bronx River,Bronx,3,weekday,12,13.533704441801241,12.321050738683867,16312,1.9944230975063246,10.433553008010461
248,West Farms/Bronx River,Bronx,3,weekday,20,15.940872345162083,14.766852471200295,7674,2.0068557660872361,8.480866128051428
248,West Farms/Bronx River,Bronx,3,weekend_or_holiday,0,16.974013583577676,15.915663708935906,4096,1.9716757525597748,7.846236165364584
248,West Farms/Bronx River,Bronx,3,weekend_or_holiday,6,17.043260318876033,15.515148753929562,4374,2.0051542945623673,8.018728090230148
248,West Farms/Bronx River,Bronx,3,weekend_or_holiday,12,14.757138390739454,13.412527187858942,8829,1.9651727919557964,9.097540302790048
248,West Farms/Bronx River,Bronx,3,weekend_or_holiday,20,15.55083345400652,14.426972414576005,4726,2.0150246547090523,8.728805191141204
249,West Village,Manhattan,1,weekday,0,11.372149413351277,10.972580155718184,16714,1.65845804532625479532,9.307635315703402
249,West Village,Manhattan,1,weekday,6,7.92227212408649,7.328899028788891,52832,1.60781865630942922533,13.772482901776701
249,West Village,Manhattan,1,weekday,12,6.876481039803272,6.461188812933043,71344,1.44030429508917079065,14.160484880765493
249,West Village,Manhattan,1,weekday,20,8.240335398732018,7.862902565987864,63175,1.56686171219595323157,12.335141538055666
249,West Village,Manhattan,1,weekend_or_holiday,0,9.461172236537047,9.021462385020492,29454,1.60588625789852221625,10.956937937122293
249,West Village,Manhattan,1,weekend_or_holiday,6,9.607605449363625,9.114054787155004,15787,1.56996165721930484867,10.600015835814277
249,West Village,Manhattan,1,weekend_or_holiday,12,7.170936215331822,6.770206997563481,53747,1.51166724368471805075,13.983802506806581
249,West Village,Manhattan,1,weekend_or_holiday,20,7.729143022051522,7.239653915312589,34638,1.55068229049451760476,13.204041803799296
250,Westchester Village/Unionport,Bronx,3,weekday,0,17.68731022228591,16.620665240479113,3053,1.6775577615501689,6.563593187029152
250,Westchester Village/Unionport,Bronx,3,weekday,6,13.540417413943537,12.457984373054934,13258,1.6672208052426122,8.707088801729773
250,Westchester Village/Unionport,Bronx,3,weekday,12,12.923792497976581,11.829794459172412,18078,1.7001611826655616,9.245407862226648
250,Westchester Village/Unionport,Bronx,3,weekday,20,15.785357087546334,14.603878209436754,6790,1.7151047565544853,7.49726558664703
250,Westchester Village/Unionport,Bronx,3,weekend_or_holiday,0,16.69000881969465,15.367891725532768,3120,1.7164541710895336,7.158279914529914
250,Westchester Village/Unionport,Bronx,3,weekend_or_holiday,6,15.846895783553345,14.686277169183793,3585,1.6903087818097027,7.374151557415156
250,Westchester Village/Unionport,Bronx,3,weekend_or_holiday,12,14.004168872308991,12.965370312007563,7355,1.7055073049304911,8.457645592567415
250,Westchester Village/Unionport,Bronx,3,weekend_or_holiday,20,15.330656235057935,14.231541371235817,3534,1.7058661620365461,7.568694585927184
252,Whitestone,Queens,4,weekday,0,21.3957240402037,19.87725903614458,1013,2.4978896501824162,7.999128002632445
252,Whitestone,Queens,4,weekday,6,17.694642188587643,16.084522980501394,5099,2.4957622241207866,10.03630123553638
252,Whitestone,Queens,4,weekday,12,18.273043230676336,15.885402338376892,8139,2.3860541731082461,9.611487897776138
252,Whitestone,Queens,4,weekday,20,20.197776755411972,17.750014925469294,2570,2.3750187631123879,8.490810635538262
252,Whitestone,Queens,4,weekend_or_holiday,0,22.009851306128517,19.82210442618606,883,2.3218281249208294,7.447772744431861
252,Whitestone,Queens,4,weekend_or_holiday,6,19.670849618818572,17.613345963468333,1608,2.4897452593862164,9.142630597014925
252,Whitestone,Queens,4,weekend_or_holiday,12,17.917840161097466,16.01332778009163,3767,2.4101306416766843,9.77526325103973
252,Whitestone,Queens,4,weekend_or_holiday,20,19.811627580746098,17.55644230951075,1496,2.3759063359768894,8.442947860962567
254,Williamsbridge/Olinville,Bronx,3,weekday,0,17.23836573218121,15.75828564425044,6898,1.6469891897926714,6.611962404561709
254,Williamsbridge/Olinville,Bronx,3,weekday,6,13.535424841942014,12.293583862945566,24998,1.7374709558552395,9.301236765607914
254,Williamsbridge/Olinville,Bronx,3,weekday,12,13.422280116953214,12.179042548164016,32221,1.7099960486998674,9.017726534454756
254,Williamsbridge/Olinville,Bronx,3,weekday,20,15.083062983664808,13.770621972071813,13413,1.6572631637319676,7.633378066055319
254,Williamsbridge/Olinville,Bronx,3,weekend_or_holiday,0,16.310904236702928,14.939673402990678,5687,1.6341892203732664,6.950422015122209
254,Williamsbridge/Olinville,Bronx,3,weekend_or_holiday,6,14.950878957798258,13.721164974080493,8805,1.7419617411104517,7.968082528866175
254,Williamsbridge/Olinville,Bronx,3,weekend_or_holiday,12,13.712935610303864,12.440913671481358,15668,1.7678880356369100,9.004074121351374
254,Williamsbridge/Olinville,Bronx,3,weekend_or_holiday,20,14.77271195163351,13.519788035141541,6873,1.6864508762927615,7.845778165769436
255,Williamsburg (North Side),Brooklyn,2,weekday,0,12.156233631172196,11.643487204490308,13740,1.85887467993303458924,9.816029839883551
255,Williamsburg (North Side),Brooklyn,2,weekday,6,9.59378330959356,8.947100693976763,18240,1.29787922920618944595,9.195999634502924
255,Williamsburg (North Side),Brooklyn,2,weekday,12,8.761945761317726,8.16583413406725,49318,1.35931448713511774688,10.529275991186449
255,Williamsburg (North Side),Brooklyn,2,weekday,20,10.071114376591558,9.566835088441533,42879,1.61686373543586369836,10.299323678257423
255,Williamsburg (North Side),Brooklyn,2,weekend_or_holiday,0,10.712064458029227,10.193343616018334,27466,1.78202245329224770681,10.693227384159808
255,Williamsburg (North Side),Brooklyn,2,weekend_or_holiday,6,10.615212664694278,9.95391576259073,8268,1.45230579846089721993,8.884883486534429
255,Williamsburg (North Side),Brooklyn,2,weekend_or_holiday,12,8.704933525546966,8.203086551149319,40139,1.53643076651437585716,11.360332012921763
255,Williamsburg (North Side),Brooklyn,2,weekend_or_holiday,20,9.414218439887716,8.911572411151015,24621,1.63935672378308537174,11.210997387054412
256,Williamsburg (South Side),Brooklyn,2,weekday,0,12.231138992268223,11.553505076102674,14155,1.83342592480608936399,9.918939126339337
256,Williamsburg (South Side),Brooklyn,2,weekday,6,9.600994449825366,9.016714977845874,22246,1.40458682085144908281,9.94045970811232
256,Williamsburg (South Side),Brooklyn,2,weekday,12,8.777137544610246,8.140112265233752,44524,1.46762448759429237492,11.35904268858743
256,Williamsburg (South Side),Brooklyn,2,weekday,20,10.135916709214326,9.533524536225242,38182,1.64157005461785953519,10.53608506626159
256,Williamsburg (South Side),Brooklyn,2,weekend_or_holiday,0,11.122573510601754,10.529210135338102,28599,1.76873796752469764228,10.442956630185204
256,Williamsburg (South Side),Brooklyn,2,weekend_or_holiday,6,10.958052073085565,10.217504714016343,9083,1.49844567886840239509,8.954602003743256
256,Williamsburg (South Side),Brooklyn,2,weekend_or_holiday,12,9.214250259402649,8.573435380983476,31150,1.52572028216209592305,10.828265382557516
256,Williamsburg (South Side),Brooklyn,2,weekend_or_holiday,20,9.695929815156108,9.083694734961272,22292,1.62643465821500711735,10.91107497457982
257,Windsor Terrace,Brooklyn,3,weekday,0,16.573323313336672,15.376345671711437,1336,1.8707715603241254,7.810853293413174
257,Windsor Terrace,Brooklyn,3,weekday,6,11.776545498703186,10.6484268125855,8299,1.8560925442040311,11.381037876049325
257,Windsor Terrace,Brooklyn,3,weekday,12,11.690000318744216,10.478034343496624,12971,1.8226686294824480,11.634939480379307
257,Windsor Terrace,Brooklyn,3,weekday,20,14.136636412048464,13.00916821316788,5147,1.8447499680493834,8.951677352503078
257,Windsor Terrace,Brooklyn,3,weekend_or_holiday,0,15.767434138679079,14.467177777947906,1746,1.8365572004578465,8.079410080183276
257,Windsor Terrace,Brooklyn,3,weekend_or_holiday,6,13.491425242574232,12.498607038123168,3184,1.8137845361712406,9.40480527638191
257,Windsor Terrace,Brooklyn,3,weekend_or_holiday,12,12.566152354880101,11.520057107731358,7313,1.8268082337278581,10.316730479967182
257,Windsor Terrace,Brooklyn,3,weekend_or_holiday,20,14.014307107202319,12.998449151575588,3388,1.8566659346414050,9.106572215663125
258,Woodhaven,Queens,3,weekday,0,16.957533149085272,15.115322018135316,2718,1.9052590553771356,7.993481726759872
258,Woodhaven,Queens,3,weekday,6,14.037250499404289,12.902563537129941,13172,1.9617464329733547,10.04145029861322
258,Woodhaven,Queens,3,weekday,12,13.32279072272018,12.175611953904511,14918,1.9365064704207975,10.368569289895875
258,Woodhaven,Queens,3,weekday,20,15.170707366367319,13.855160800834897,5728,1.8732733835743350,8.65031715549348
258,Woodhaven,Queens,3,weekend_or_holiday,0,15.51043796170912,14.13849742252886,3017,1.8535645253925820,8.342337863219534
258,Woodhaven,Queens,3,weekend_or_holiday,6,15.001520790761502,13.950507115428053,4130,2.0471985838582306,9.284721549636803
258,Woodhaven,Queens,3,weekend_or_holiday,12,13.902966606303417,12.816416593115623,7895,1.9566441833562253,9.82401519949335
258,Woodhaven,Queens,3,weekend_or_holiday,20,14.573964984589498,13.429827159323802,3806,1.8800348588527450,8.992564372044141
259,Woodlawn/Wakefield,Bronx,3,weekday,0,18.845048985757288,17.557210561949898,2743,1.7671008273465392,6.584572852108397
259,Woodlawn/Wakefield,Bronx,3,weekday,6,16.636516829893274,15.18968477744337,10031,1.69896000757877259010,7.36669989698601
259,Woodlawn/Wakefield,Bronx,3,weekday,12,14.702254077165275,13.502184397163122,11445,1.70446733085255047421,8.40077617591379
259,Woodlawn/Wakefield,Bronx,3,weekday,20,16.150461128927464,15.098439245269056,4633,1.7410952581164560,7.546881070580617
259,Woodlawn/Wakefield,Bronx,3,weekend_or_holiday,0,16.924036166085198,16.003417890520694,2291,1.7911201273147621,7.379601338571221
259,Woodlawn/Wakefield,Bronx,3,weekend_or_holiday,6,17.169487715932437,15.899753059962107,3313,1.7741122308228026,7.222472079686085
259,Woodlawn/Wakefield,Bronx,3,weekend_or_holiday,12,15.287247163824766,14.01997929917841,5239,1.7442719569383453,8.04929375835083
259,Woodlawn/Wakefield,Bronx,3,weekend_or_holiday,20,16.079960225686683,14.886900363275064,2505,1.7629023624061683,7.63059880239521
